,PlanningArea,Subzone,PlanningRegion,Total,young,old,EconomicallyActive,Young,Old,EconomicallyActive,Year
1849,Pasir Ris,Pasir Ris Central,East Region,22650,8060,1570,13050,35.5379032,6.922395537,57.53965717,2012
1850,Pasir Ris,Pasir Ris Drive,East Region,60960,22030,4140,34790,36.13844552,6.791337469,57.07020061,2012
1851,Pasir Ris,Pasir Ris Park,East Region,1800,600,110,1090,33.33314815,6.111077161,60.55521914,2012
1852,Pasir Ris,Pasir Ris Wafer Fab Park,East Region,20,0,0,0,0,0,0,2012
1853,Pasir Ris,Pasir Ris West,East Region,36470,13500,2220,20750,37.01671593,6.087193286,56.89606337,2012
1854,Paya Lebar,Airport Road,NA,0,0,0,0,0,0,0,2012
1855,Paya Lebar,Paya Lebar East,NA,10,0,0,0,0,0,0,2012
1856,Paya Lebar,Paya Lebar North,NA,30,0,0,0,0,0,0,2012
1857,Paya Lebar,Paya Lebar West,NA,0,0,0,0,0,0,0,2012
1858,Paya Lebar,Plab,NA,0,0,0,0,0,0,0,2012
1859,Pioneer,Benoi Sector,NA,0,0,0,0,0,0,0,2012
1860,Pioneer,Gul Basin,NA,20,0,0,0,0,0,0,2012
1861,Pioneer,Gul Circle,NA,20,0,0,0,0,0,0,2012
1862,Pioneer,Joo Koon,NA,40,0,0,0,0,0,0,2012
1863,Pioneer,Pioneer Sector,NA,0,0,0,0,0,0,0,2012
1864,Punggol,Coney Island,North East Region,0,0,0,0,0,0,0,2012
1865,Punggol,Matilda,North East Region,17500,5190,870,11440,29.65712591,4.971425731,65.37139122,2012
1866,Punggol,Northshore,North East Region,280,90,40,190,28.12412112,12.49960939,59.37314459,2012
1867,Punggol,Punggol Canal,North East Region,0,0,0,0,0,0,0,2012
1868,Punggol,Punggol Field,North East Region,43870,14680,2790,26400,33.46249522,6.359697661,60.17778432,2012
1869,Punggol,Punggol Town Centre,North East Region,4590,1470,180,2920,32.16623158,3.938722235,63.89482736,2012
1870,Punggol,Waterway East,North East Region,21830,6790,1120,13940,31.07550065,5.125855778,63.7985978,2012
1871,Queenstown,Commonwealth,Central Region,8350,1700,1730,4910,20.3836686,20.7433804,58.87283109,2012
1872,Queenstown,Dover,Central Region,13340,3940,1750,7660,29.51308651,13.10860441,57.37823417,2012
1873,Queenstown,Ghim Moh,Central Region,11850,2770,2460,6610,23.39525051,20.77700948,55.82765555,2012
1874,Queenstown,Holland Drive,Central Region,14700,2940,3110,8660,19.98639022,21.14206584,58.87147595,2012
1875,Queenstown,Kent Ridge,Central Region,1120,260,110,760,23.00864594,9.734427129,67.25604198,2012
1876,Queenstown,Margaret Drive,Central Region,9760,2390,1390,6000,24.43760282,14.2126644,61.34963052,2012
1877,Queenstown,Mei Chin,Central Region,17300,4460,2720,10120,25.78033192,15.72253426,58.49707601,2012
1878,Queenstown,National University Of S'pore,Central Region,450,320,0,130,71.1095309,0,28.88824693,2012
1879,Queenstown,One North,Central Region,630,140,20,450,22.95044344,3.278634776,73.76928247,2012
1880,Queenstown,Pasir Panjang 1,Central Region,3890,1060,400,2420,27.31951722,10.30925178,62.37097327,2012
1881,Queenstown,Pasir Panjang 2,Central Region,3420,990,320,2120,28.86288961,9.329418865,61.80739998,2012
1882,Queenstown,Port,Central Region,230,50,40,170,19.23002961,15.38402369,65.38210069,2012
1883,Queenstown,Queensway,Central Region,290,60,30,190,21.42780615,10.71390307,67.85471947,2012
1884,Queenstown,Singapore Polytechnic,Central Region,150,50,0,110,31.248047,0,68.74570339,2012
1885,Queenstown,Tanglin Halt,Central Region,13490,2840,2610,8060,21.02145002,19.31900865,59.65946731,2012
1886,River Valley,Institution Hill,Central Region,3210,890,250,2090,27.55409426,7.739914118,64.70568203,2012
1887,River Valley,Leonie Hill,Central Region,2370,610,200,1560,25.73828802,8.438782959,65.82250708,2012
1888,River Valley,One Tree Hill,Central Region,1810,440,270,1080,24.58086826,15.08371462,60.33485846,2012
1889,River Valley,Oxley,Central Region,1400,320,230,850,22.85697959,16.42845408,60.71385204,2012
1890,River Valley,Paterson,Central Region,150,40,10,110,24.9984376,6.249609399,68.74570339,2012
1891,Rochor,Bencoolen,Central Region,1530,330,260,960,21.29018522,16.77408533,61.93508429,2012
1892,Rochor,Farrer Park,Central Region,3280,760,490,2030,23.17066107,14.93897884,61.89005521,2012
1893,Rochor,Kampong Glam,Central Region,200,30,60,110,14.99925004,29.99850007,54.99725014,2012
1894,Rochor,Little India,Central Region,4070,900,750,2430,22.05876946,18.38230789,59.55867755,2012
1895,Rochor,Mackenzie,Central Region,90,0,0,0,0,0,0,2012
1896,Rochor,Mount Emily,Central Region,1030,230,70,720,22.54879854,6.862677817,70.58754326,2012
1897,Rochor,Rochor Canal,Central Region,10,0,0,0,0,0,0,2012
1898,Rochor,Selegie,Central Region,280,60,50,170,21.42780615,17.85650512,60.71211742,2012
1899,Rochor,Sungei Road,Central Region,2470,590,500,1400,23.69468396,20.08024064,56.2246738,2012
1900,Rochor,Victoria,Central Region,2140,370,460,1320,17.20922228,21.39524932,61.39506328,2012
1901,Seletar,Pulau Punggol Barat,NA,0,0,0,0,0,0,0,2012
1902,Seletar,Pulau Punggol Timor,NA,0,0,0,0,0,0,0,2012
1903,Seletar,Seletar,NA,280,80,20,180,28.5704082,7.14260205,64.28341845,2012
1904,Seletar,Seletar Aerospace Park,NA,20,0,0,0,0,0,0,2012
1905,Sembawang,Admiralty,North Region,12230,4010,890,7340,32.76141114,7.27123589,59.96727127,2012
1906,Sembawang,Sembawang Central,North Region,29740,9930,1600,18190,33.41183263,5.383578269,61.20455545,2012
1907,Sembawang,Sembawang East,North Region,110,20,20,80,16.66527789,16.66527789,66.66111157,2012
1908,Sembawang,Sembawang North,North Region,26050,8660,1370,16050,33.20550874,5.25306547,61.54138745,2012
1909,Sembawang,Sembawang Springs,North Region,3690,1140,540,2010,30.89422522,14.63410668,54.4713971,2012
1910,Sembawang,Sembawang Straits,North Region,1550,510,150,880,33.11666807,9.740196492,57.14248609,2012
1911,Sembawang,Senoko North,North Region,20,0,0,0,0,0,0,2012
1912,Sembawang,Senoko South,North Region,20,0,0,0,0,0,0,2012
1913,Sembawang,The Wharves,North Region,0,0,0,0,0,0,0,2012
1914,Sengkang,Anchorvale,North East Region,31100,10330,1830,18950,33.20474664,5.88235105,60.91287017,2012
1915,Sengkang,Compassvale,North East Region,14820,4710,850,9270,31.75992464,5.731621219,62.50838671,2012
1916,Sengkang,Fernvale,North East Region,24450,7550,1800,15110,30.86670856,7.358950385,61.77430017,2012
1917,Sengkang,Lorong Halus North,North East Region,0,0,0,0,0,0,0,2012
1918,Sengkang,Rivervale,North East Region,56880,18780,3860,34230,33.02267751,6.787408689,60.18989622,2012
1919,Sengkang,Sengkang Town Centre,North East Region,55730,18340,3450,33950,32.90275692,6.189449912,60.90777522,2012
1920,Sengkang,Sengkang West,North East Region,10,0,0,0,0,0,0,2012
1921,Serangoon,Lorong Chuan,North East Region,8360,2700,1050,4620,32.25802598,12.54478788,55.19706667,2012
1922,Serangoon,Seletar Hills,North East Region,12760,3920,1720,7150,30.64892052,13.44799574,55.90300555,2012
1923,Serangoon,Serangoon Central,North East Region,27090,7030,3300,16770,25.94094984,12.17711728,61.88189598,2012
1924,Serangoon,Serangoon Garden,North East Region,40080,10770,5700,23620,26.86454805,14.21800593,58.91742107,2012
1925,Serangoon,Serangoon North,North East Region,18230,6040,1290,10890,33.150366,7.080127837,59.76945128,2012
1926,Serangoon,Serangoon North Ind Estate,North East Region,20,0,0,0,0,0,0,2012
1927,Serangoon,Upper Paya Lebar,North East Region,16060,4470,2000,9600,27.81578854,12.44554297,59.73860626,2012
1928,Simpang,Pulau Seletar,NA,0,0,0,0,0,0,0,2012
1929,Simpang,Simpang North,NA,0,0,0,0,0,0,0,2012
1930,Simpang,Simpang South,NA,0,0,0,0,0,0,0,2012
1931,Simpang,Tanjong Irau,NA,0,0,0,0,0,0,0,2012
1932,Singapore River,Boat Quay,Central Region,170,20,30,120,11.76401388,17.64602082,70.58408329,2012
1933,Singapore River,Clarke Quay,Central Region,140,30,10,100,21.42704093,7.142346975,71.42346975,2012
1934,Singapore River,Robertson Quay,Central Region,2230,570,150,1550,25.11002154,6.607900406,68.28163753,2012
1935,Southern Islands,Sentosa,Central Region,1300,370,60,860,28.6819482,4.651126735,66.66614987,2012
1936,Southern Islands,Southern Group,Central Region,0,0,0,0,0,0,0,2012
1937,Straits View,Straits View,NA,0,0,0,0,0,0,0,2012
1938,Sungei Kadut,Gali Batu,North Region,150,10,110,40,6.249609399,68.74570339,24.9984376,2012
1939,Sungei Kadut,Kranji,North Region,20,0,0,0,0,0,0,2012
1940,Sungei Kadut,Pang Sua,North Region,20,0,0,0,0,0,0,2012
1941,Sungei Kadut,Reservoir View,North Region,20,0,0,0,0,0,0,2012
1942,Sungei Kadut,Turf Club,North Region,660,170,130,370,25.37275563,19.40269548,55.22305637,2012
1943,Tampines,Simei,East Region,43380,13470,3660,26250,31.0511685,8.437065828,60.51174262,2012
1944,Tampines,Tampines East,East Region,137570,42860,12160,82540,31.15731091,8.839778363,60.00290346,2012
1945,Tampines,Tampines North,East Region,0,0,0,0,0,0,0,2012
1946,Tampines,Tampines West,East Region,76520,24310,6350,45860,31.76946788,8.298482972,59.93203608,2012
1947,Tampines,Xilin,East Region,1990,650,130,1240,32.17805852,6.435611705,61.38583472,2012
1948,Tanglin,Chatsworth,Central Region,5260,1320,570,3380,25.0473908,10.81591876,64.13650069,2012
1949,Tanglin,Nassim,Central Region,7950,2380,930,4650,29.89945993,11.68340241,58.41701204,2012
1950,Tanglin,Ridout,Central Region,1370,360,200,830,25.89909425,14.3883857,59.71180063,2012
1951,Tanglin,Tyersall,Central Region,3510,1010,450,2060,28.6931003,12.78405459,58.52256102,2012
1952,Tengah,Tengah,NA,10,0,0,0,0,0,0,2012
1953,Toa Payoh,Bidadari,Central Region,0,0,0,0,0,0,0,2012
1954,Toa Payoh,Boon Teck,Central Region,15810,3960,3040,8840,24.99998422,19.19190708,55.80804558,2012
1955,Toa Payoh,Braddell,Central Region,10920,2840,1770,6320,25.98350779,16.19394676,57.82245396,2012
1956,Toa Payoh,Joo Seng,Central Region,6950,1780,1070,4100,25.61147394,15.3956613,58.99272087,2012
1957,Toa Payoh,Kim Keat,Central Region,8790,2220,1310,5270,25.22724406,14.88634672,59.88629558,2012
1958,Toa Payoh,Lorong 8 Toa Payoh,Central Region,8480,2030,1560,4880,23.96691385,18.41792395,57.61504414,2012
1959,Toa Payoh,Pei Chun,Central Region,12080,3000,2030,7060,24.81387526,16.79072226,58.39531977,2012
1960,Toa Payoh,Potong Pasir,Central Region,13060,3030,1820,8220,23.18284378,13.92500847,62.89207124,2012
1961,Toa Payoh,Sennett,Central Region,4400,1160,860,2400,26.24428452,19.45696955,54.29851969,2012
1962,Toa Payoh,Toa Payoh Central,Central Region,30830,8130,4310,18400,26.36185916,13.97535215,59.66275627,2012
1963,Toa Payoh,Toa Payoh West,Central Region,13840,2840,2880,8110,20.53505384,20.82427995,58.6405939,2012
1964,Toa Payoh,Woodleigh,Central Region,2390,770,160,1460,32.21743842,6.694532659,61.08761051,2012
1965,Tuas,Tengeh,NA,0,0,0,0,0,0,0,2012
1966,Tuas,Tuas Bay,NA,20,0,0,0,0,0,0,2012
1967,Tuas,Tuas North,NA,30,0,0,0,0,0,0,2012
1968,Tuas,Tuas Promenade,NA,10,0,0,0,0,0,0,2012
1969,Tuas,Tuas View,NA,10,0,0,0,0,0,0,2012
1970,Tuas,Tuas View Extension,NA,0,0,0,0,0,0,0,2012
1971,Western Islands,Jurong Island And Bukom,NA,0,0,0,0,0,0,0,2012
1972,Western Islands,Semakau,NA,0,0,0,0,0,0,0,2012
1973,Western Islands,Sudong,NA,0,0,0,0,0,0,0,2012
1974,Western Water Catchment,Western Water Catchment,NA,1000,400,60,530,40.40363229,6.060544843,53.53481278,2012
1975,Woodlands,Greenwood Park,North Region,50,0,0,0,0,0,0,2012
1976,Woodlands,Midview,North Region,34880,13220,2020,19660,37.87964531,5.787963958,56.33236208,2012
1977,Woodlands,North Coast,North Region,15250,4470,1680,9110,29.29224817,11.0091671,59.6985192,2012
1978,Woodlands,Senoko West,North Region,20,0,0,0,0,0,0,2012
1979,Woodlands,Woodgrove,North Region,36020,13170,2120,20720,36.57316396,5.887251906,57.53955636,2012
1980,Woodlands,Woodlands East,North Region,94570,33860,4560,56150,35.80416244,4.821824593,59.37400239,2012
1981,Woodlands,Woodlands Regional Centre,North Region,0,0,0,0,0,0,0,2012
1982,Woodlands,Woodlands South,North Region,36100,12940,1970,21210,35.82501777,5.454040572,58.72091398,2012
1983,Woodlands,Woodlands West,North Region,32820,10180,3200,19440,31.0176627,9.750149375,59.23215746,2012
1984,Yishun,Khatib,North Region,11370,3280,1000,7110,28.79716524,8.779623547,62.42312342,2012
1985,Yishun,Lower Seletar,North Region,1130,460,90,580,40.70760436,7.964531287,51.32697941,2012
1986,Yishun,Nee Soon,North Region,860,240,110,520,27.58588982,12.64353283,59.76942794,2012
1987,Yishun,Northland,North Region,31920,9700,2440,19790,30.37894445,7.641713861,61.97931037,2012
1988,Yishun,Springleaf,North Region,3900,1230,480,2200,31.45772006,12.27618344,56.26584075,2012
1989,Yishun,Yishun Central,North Region,1560,480,130,960,30.57305367,8.280202037,61.14610735,2012
1990,Yishun,Yishun East,North Region,38350,12890,2440,23040,33.59394485,6.359133083,60.046896,2012
1991,Yishun,Yishun South,North Region,39570,11830,3510,24230,29.8963786,8.870354089,61.23324204,2012
1992,Yishun,Yishun West,North Region,59470,16750,5720,37000,28.16545684,9.618293321,62.21623302,2012
1993,Ang Mo Kio,Ang Mo Kio Town Centre,North East Region,4850,1430,530,2910,29.3633894,10.88293453,59.75347073,2011
1994,Ang Mo Kio,Cheng San,North East Region,31020,7390,3900,19740,23.81565459,12.56847806,63.61583512,2011
1995,Ang Mo Kio,Chong Boon,North East Region,29460,6910,4410,18150,23.44756585,14.96436547,61.58803475,2011
1996,Ang Mo Kio,Kebun Bahru,North East Region,25310,6170,3740,15390,24.38734214,14.78260285,60.83001548,2011
1997,Ang Mo Kio,Sembawang Hills,North East Region,6910,2260,900,3740,32.75357572,13.04345936,54.20282,2011
1998,Ang Mo Kio,Shangri-La,North East Region,18340,4520,2750,11100,24.60532139,14.97005173,60.42457244,2011
1999,Ang Mo Kio,Tagore,North East Region,7580,2430,870,4310,31.9316269,11.43231086,56.63593083,2011
2000,Ang Mo Kio,Townsville,North East Region,24330,5710,3820,14820,23.44968236,15.68787857,60.862398,2011
2001,Ang Mo Kio,Yio Chu Kang,North East Region,20,0,0,0,0,0,0,2011
2002,Ang Mo Kio,Yio Chu Kang East,North East Region,3900,1230,410,2280,31.37747098,10.45915699,58.16311693,2011
2003,Ang Mo Kio,Yio Chu Kang North,North East Region,0,0,0,0,0,0,0,2011
2004,Ang Mo Kio,Yio Chu Kang West,North East Region,27180,7610,2820,16770,27.97793089,10.36764325,61.6543891,2011
2005,Bedok,Bayshore,East Region,7010,2010,540,4470,28.63243785,7.692296735,63.67512297,2011
2006,Bedok,Bedok North,East Region,89980,24460,11130,54410,27.17777476,12.36666529,60.45554884,2011
2007,Bedok,Bedok Reservoir,East Region,23600,7270,1960,14390,30.77898782,8.298048985,60.92292086,2011
2008,Bedok,Bedok South,East Region,53170,14740,7270,31180,27.71197073,13.66798013,58.62003034,2011
2009,Bedok,Frankel,East Region,32250,9390,4180,18680,29.11627004,12.96123629,57.92246266,2011
2010,Bedok,Kaki Bukit,East Region,43070,13350,3780,25960,30.98165909,8.772334933,60.24598277,2011
2011,Bedok,Kembangan,East Region,38890,10550,5200,23140,27.12778937,13.3710431,59.50114181,2011
2012,Bedok,Siglap,East Region,7250,1880,1280,4100,25.89528114,17.63082971,56.47375141,2011
2013,Bishan,Bishan East,Central Region,30130,8570,3160,18390,28.4528458,10.49136438,61.05575662,2011
2014,Bishan,Marymount,Central Region,31300,10130,2550,18630,32.35387022,8.144360222,59.50173762,2011
2015,Bishan,Upper Thomson,Central Region,31280,8810,4310,18160,28.16495263,13.77876797,58.05624742,2011
2016,Boon Lay,Liu Fang,NA,0,0,0,0,0,0,0,2011
2017,Boon Lay,Samulun,NA,10,0,0,0,0,0,0,2011
2018,Boon Lay,Shipyard,NA,0,0,0,0,0,0,0,2011
2019,Boon Lay,Tukang,NA,20,0,0,0,0,0,0,2011
2020,Bukit Batok,Brickworks,West Region,0,0,0,0,0,0,0,2011
2021,Bukit Batok,Bukit Batok Central,West Region,26340,7880,2220,16220,29.93919835,8.434647251,61.6261164,2011
2022,Bukit Batok,Bukit Batok East,West Region,15410,4330,1260,9840,28.06219827,8.165905272,63.77183164,2011
2023,Bukit Batok,Bukit Batok South,West Region,14450,4990,780,8680,34.53284807,5.39792014,60.06916258,2011
2024,Bukit Batok,Bukit Batok West,West Region,15820,4740,1280,9790,29.9810057,8.096136562,61.92279448,2011
2025,Bukit Batok,Gombak,West Region,9290,2620,970,5710,28.17201272,10.43009631,61.39778344,2011
2026,Bukit Batok,Guilin,West Region,13580,4110,1010,8450,30.28737635,7.44288324,62.26966671,2011
2027,Bukit Batok,Hillview,West Region,18140,6210,1170,10790,34.17719638,6.439181927,59.38356666,2011
2028,Bukit Batok,Hong Kah North,West Region,29590,9170,2140,18300,30.96925668,7.227285638,61.80342391,2011
2029,Bukit Merah,Alexandra Hill,Central Region,16340,4210,2580,9550,25.76497811,15.78946402,58.44549667,2011
2030,Bukit Merah,Alexandra North,Central Region,890,250,60,590,27.77746914,6.666592593,65.55482717,2011
2031,Bukit Merah,Bukit Ho Swee,Central Region,17600,3930,3100,10590,22.30418711,17.5936336,60.10212253,2011
2032,Bukit Merah,Bukit Merah,Central Region,1240,320,180,740,25.8062435,14.51601197,59.67693809,2011
2033,Bukit Merah,City Terminals,Central Region,0,0,0,0,0,0,0,2011
2034,Bukit Merah,Depot Road,Central Region,4170,990,580,2600,23.74095026,13.90883955,62.34997038,2011
2035,Bukit Merah,Everton Park,Central Region,8590,1780,1480,5350,20.6736113,17.18929479,62.13697777,2011
2036,Bukit Merah,Henderson Hill,Central Region,14150,3380,2630,8150,23.87003964,18.57343321,57.55645653,2011
2037,Bukit Merah,Kampong Tiong Bahru,Central Region,11060,2420,1990,6660,21.86086553,17.97649686,60.16254728,2011
2038,Bukit Merah,Maritime Square,Central Region,2040,490,150,1410,23.90232243,7.317037478,68.78015229,2011
2039,Bukit Merah,Redhill,Central Region,12090,3150,1750,7210,26.01153921,14.45085512,59.53752309,2011
2040,Bukit Merah,Singapore General Hospital,Central Region,20,0,0,0,0,0,0,2011
2041,Bukit Merah,Telok Blangah Drive,Central Region,16240,3800,2650,9790,23.39900037,16.31772394,60.28321411,2011
2042,Bukit Merah,Telok Blangah Rise,Central Region,14530,3320,2370,8840,22.84926163,16.3110693,60.83960025,2011
2043,Bukit Merah,Telok Blangah Way,Central Region,11020,2440,1950,6660,22.08142798,17.64704285,60.27143867,2011
2044,Bukit Merah,Tiong Bahru,Central Region,10250,2110,1790,6350,20.58534577,17.4633976,61.95115907,2011
2045,Bukit Merah,Tiong Bahru Station,Central Region,16940,4390,2430,10130,25.89968973,14.33627473,59.76397654,2011
2046,Bukit Panjang,Bangkit,West Region,25160,7880,2410,14890,31.29466589,9.571084364,59.13421003,2011
2047,Bukit Panjang,Dairy Farm,West Region,3800,1230,320,2250,32.36833587,8.421030471,59.2103705,2011
2048,Bukit Panjang,Fajar,West Region,24290,8370,1630,14280,34.47280294,6.713341551,58.81381433,2011
2049,Bukit Panjang,Jelebu,West Region,35020,11650,2660,20740,33.23822162,7.58915618,59.17259367,2011
2050,Bukit Panjang,Nature Reserve,West Region,3770,1250,280,2260,32.98144332,7.387843304,59.63044952,2011
2051,Bukit Panjang,Saujana,West Region,22070,7710,1210,13150,34.93428413,5.482553021,59.58311754,2011
2052,Bukit Panjang,Senja,West Region,16860,5890,1000,9990,34.89334426,5.924167107,59.18242939,2011
2053,Bukit Timah,Anak Bukit,Central Region,22280,7180,2460,12650,32.2117397,11.03633421,56.75188122,2011
2054,Bukit Timah,Coronation Road,Central Region,6020,1940,830,3260,32.17241762,13.76448795,54.06292859,2011
2055,Bukit Timah,Farrer Court,Central Region,3730,970,650,2120,25.93575953,17.37963267,56.68434042,2011
2056,Bukit Timah,Hillcrest,Central Region,8780,2820,1080,4890,32.08187476,12.28667544,55.63133603,2011
2057,Bukit Timah,Holland Road,Central Region,9350,3100,960,5300,33.11962274,10.2563993,56.62387113,2011
2058,Bukit Timah,Leedon Park,Central Region,5960,1650,730,3590,27.63814466,12.22778521,60.13390262,2011
2059,Bukit Timah,Swiss Club,Central Region,5240,1640,680,2920,31.2976502,12.97707447,55.72508449,2011
2060,Bukit Timah,Ulu Pandan,Central Region,10560,3220,1260,6080,30.49239537,11.93180688,57.57570305,2011
2061,Central Water Catchment,Central Water Catchment,NA,10,0,0,0,0,0,0,2011
2062,Changi,Changi Airport,East Region,0,0,0,0,0,0,0,2011
2063,Changi,Changi Point,East Region,790,170,130,510,20.98739522,16.04918458,62.96218565,2011
2064,Changi,Changi West,East Region,1680,700,60,910,41.91591667,3.592792858,54.49069167,2011
